emprunt_id,membre_id,livre_id,titre_livre,categorie,date_emprunt,date_retour,duree_prevue_jours,statut,ville_membre,note_lecteur
31766,776,1092,Matilda - Tome 3,Jeunesse,2024-08-26,2024-08-29,14,rendu,Tanger,4.7
31767,276,614,Leonard de Vinci,Biographie,2023-05-28,2023-05-29,14,rendu,Tanger,
31768,244,285,Alcools,Poesie,2026-04-26,2026-04-28,7,rendu,Casablanca,1.9
31769,172,791,Introduction a Python - Tome 5,Informatique,2023-03-02,2023-03-05,7,rendu,Agadir,4.3
31770,462,771,Asterix - Tome 4,BD,2023-12-21,2024-01-04,14,rendu,Agadir,
31771,452,311,Fahrenheit 451,Science-Fiction,2024-04-04,2024-04-08,21,rendu,Rabat,3.7
31772,51,600,Discours de la Methode,Essai,2025-12-08,2025-12-15,14,rendu,Tanger,
31773,792,14,Le Nom de la Rose,Policier,2023-07-21,2023-07-29,30,rendu,Rabat,
31774,454,1008,Matilda,Jeunesse,2025-01-01,2025-01-03,7,rendu,Agadir,
31775,248,415,Les Enquetes d'Hercule Poirot - Tome 4,Policier,2025-10-04,2025-10-05,21,rendu,Oujda,
31776,650,356,Les Enquetes d'Hercule Poirot,Policier,2026-02-09,2026-02-13,14,rendu,Agadir,
31777,106,811,Einstein,Biographie,2023-10-16,2023-11-01,21,rendu,Agadir,3.5
31778,241,937,Le Cimetiere Marin,Poesie,2024-07-27,2024-08-10,7,rendu_en_retard,Tanger,
31779,786,1128,Les Schtroumpfs,BD,2024-10-17,2024-10-24,7,rendu,Rabat,
31780,290,1104,Odes - Tome 5,Poesie,2023-07-07,2023-07-12,7,rendu,Tanger,
31781,83,840,Millenium - Tome 1,Policier,2023-07-21,2023-08-20,30,rendu,Marrakech,
31782,255,636,Le Petit Prince,Roman,2026-01-26,,30,perdu,Fes,
31783,526,714,Harry Potter,Jeunesse,2026-06-06,2026-07-17,21,rendu_en_retard,Fes,4.7
31784,386,1077,Les Enquetes d'Hercule Poirot,Policier,2023-03-29,2023-04-05,7,rendu,Fes,
31785,333,368,Ainsi Parlait Zarathoustra,Essai,2023-04-21,2023-04-23,7,rendu,Rabat,1.3
31786,399,616,Asterix,BD,2026-01-16,,21,perdu,Casablanca,
31787,322,968,Millenium,Policier,2024-03-27,2024-04-03,7,rendu,Casablanca,
31788,717,44,Millenium,Policier,2024-08-08,2024-08-09,7,rendu,Fes,4.0
31789,107,996,Le Monde de Narnia,Jeunesse,2026-07-10,2026-07-21,30,rendu,Agadir,3.5
31790,559,333,Millenium,Policier,2023-10-29,2023-11-01,7,rendu,Fes,3.6
31791,457,1112,Alcools,Poesie,2023-11-12,2023-11-29,7,rendu_en_retard,Rabat,
31792,715,690,Alcools - Tome 1,Poesie,2026-05-13,2026-06-09,7,rendu_en_retard,Meknes,
31793,582,233,Les Schtroumpfs,BD,2026-08-08,2026-08-14,14,rendu,Rabat,
31794,443,467,Le Cimetiere Marin,Poesie,2024-11-12,2024-11-18,30,rendu,Oujda,
31795,459,850,Odes,Poesie,2025-09-05,2025-09-15,14,rendu,Fes,
31796,205,917,Les Fleurs du Mal,Poesie,2023-09-28,2023-10-08,14,rendu,Casablanca,4.0
31797,756,131,Ibn Battuta - Tome 4,Biographie,2026-01-15,2026-02-05,30,rendu,Marrakech,
31798,143,604,Sapiens,Histoire,2024-09-08,2024-09-12,30,rendu,Fes,4.2
31799,196,82,Fondation,Science-Fiction,2024-02-08,2024-02-11,7,rendu,Meknes,1.5
31800,20,463,Odes,Poesie,2024-02-07,2024-02-18,14,rendu,Agadir,
31801,565,152,Odes,Poesie,2026-06-29,2026-07-09,30,rendu,Rabat,3.5
31802,707,600,Discours de la Methode,Essai,2026-05-31,2026-06-04,14,rendu,Casablanca,
31803,359,156,Charlie et la Chocolaterie - Tome 5,Jeunesse,2024-12-11,2024-12-13,7,rendu,Casablanca,
31804,509,913,Steve Jobs,Biographie,2025-05-10,2025-06-17,21,rendu_en_retard,Agadir,
31805,162,345,Introduction a Python,Informatique,2024-06-24,2024-07-09,21,rendu,Rabat,
31806,646,1163,Sherlock Holmes,Policier,2024-02-25,2024-03-08,14,rendu,Tanger,
31807,183,330,1984 - Tome 4,Science-Fiction,2025-07-18,2025-07-28,14,rendu,Oujda,3.3
31808,299,432,Madame Bovary,Roman,2026-06-14,,7,perdu,Casablanca,
31809,37,330,1984 - Tome 4,Science-Fiction,2024-02-08,2024-02-13,14,rendu,Tanger,
31810,307,820,Odes,Poesie,2026-03-27,2026-03-31,30,rendu,Marrakech,4.3
31811,89,1038,Ainsi Parlait Zarathoustra,Essai,2026-02-06,2026-02-09,7,rendu,Agadir,
31812,367,642,La Planete des Singes,Science-Fiction,2023-11-13,2023-12-04,21,rendu,Marrakech,1.0
31813,170,597,Einstein,Biographie,2026-01-04,2026-01-08,7,rendu,Meknes,2.9
31814,788,1095,Le Cimetiere Marin,Poesie,2024-01-14,2024-01-29,21,rendu,Marrakech,2.5
31815,20,745,Ainsi Parlait Zarathoustra - Tome 4,Essai,2024-02-13,2024-02-27,21,rendu,Agadir,
31816,225,765,Introduction a Python,Informatique,2024-07-05,2024-07-08,21,rendu,Fes,2.7
31817,75,2,Harry Potter - Tome 5,Jeunesse,2026-05-21,2026-05-29,21,rendu,Meknes,1.7
31818,730,1075,Clean Code - Tome 1,Informatique,2025-06-03,2025-06-09,30,rendu,Meknes,
31819,114,195,L'Empire Ottoman,Histoire,2026-06-30,2026-07-11,21,rendu,Meknes,
31820,567,719,Blake et Mortimer - Tome 4,BD,2026-01-12,2026-01-13,7,rendu,Marrakech,
31821,334,610,L'Empire Ottoman,Histoire,2024-01-18,2024-01-28,21,rendu,Marrakech,
31822,354,210,Le Cimetiere Marin,Poesie,2026-05-25,2026-05-30,14,rendu,Tanger,3.0
31823,352,45,Le Monde de Narnia - Tome 1,Jeunesse,2025-07-05,2025-07-07,7,rendu,Meknes,
31824,789,571,Blake et Mortimer,BD,2025-07-31,2025-08-21,30,rendu,Marrakech,1.0
31825,477,1159,Madame Bovary - Tome 4,Roman,2026-08-22,2026-08-23,30,rendu,Marrakech,3.8
31826,561,232,Ibn Battuta,Biographie,2024-04-08,2024-05-07,30,rendu,Tanger,3.6
31827,117,64,1984 - Tome 5,Science-Fiction,2023-12-09,2023-12-21,30,rendu,Tanger,4.7
31828,369,452,L'Empire Ottoman,Histoire,2023-12-27,2023-12-29,7,rendu,Meknes,1.4
31829,616,479,Millenium - Tome 1,Policier,2023-06-06,2023-06-26,21,rendu,Tanger,
31830,253,997,Madame Bovary,Roman,2023-04-04,2023-04-18,14,rendu,Tanger,4.4
31831,671,392,Madame Bovary,Roman,2025-04-29,2025-06-14,30,rendu_en_retard,Agadir,
31832,659,133,Discours de la Methode,Essai,2024-09-27,2024-10-09,30,rendu,Rabat,1.1
31833,365,153,Alcools - Tome 3,Poesie,2023-03-15,2023-03-30,21,rendu,Rabat,
31834,429,878,Les Enquetes d'Hercule Poirot,Policier,2024-09-09,2024-09-16,30,rendu,Agadir,
31835,543,344,Ainsi Parlait Zarathoustra,Essai,2025-10-12,2025-10-26,14,rendu,Fes,
31836,321,315,Charlie et la Chocolaterie,Jeunesse,2025-10-26,2025-11-02,7,rendu,Casablanca,
31837,8,593,Illuminations - Tome 2,Poesie,2026-05-15,2026-06-29,30,rendu_en_retard,Casablanca,
31838,100,1187,Les Schtroumpfs,BD,2023-11-18,2023-11-30,21,rendu,Tanger,2.3
31839,135,909,Charlie et la Chocolaterie,Jeunesse,2024-03-08,2024-03-18,21,rendu,Rabat,4.1
31840,799,663,La Peste,Roman,2023-06-05,2023-06-17,30,rendu,Marrakech,3.3
31841,398,82,Fondation,Science-Fiction,2024-12-18,2024-12-27,14,rendu,Oujda,
31842,545,396,Ibn Battuta - Tome 4,Biographie,2023-12-07,2023-12-13,7,rendu,Tanger,
31843,508,515,Millenium,Policier,2024-07-02,2024-08-01,21,rendu_en_retard,Oujda,2.2
31844,341,823,Sapiens,Histoire,2023-10-26,2023-11-08,14,rendu,Marrakech,4.2
31845,408,723,L'Empire Ottoman - Tome 5,Histoire,2023-10-08,2023-10-12,7,rendu,Casablanca,
31846,10,670,Leonard de Vinci,Biographie,2025-03-28,2025-04-10,21,rendu,Meknes,
31847,739,606,Charlie et la Chocolaterie - Tome 4,Jeunesse,2024-06-01,2024-06-29,21,rendu_en_retard,Oujda,
31848,560,1171,Illuminations,Poesie,2023-05-09,2023-05-30,21,rendu,Marrakech,2.5
31849,411,649,Les Schtroumpfs,BD,2023-05-29,2023-06-08,21,rendu,Marrakech,
31850,636,873,Les Schtroumpfs,BD,2025-01-03,2025-01-30,30,rendu,Casablanca,1.2
31851,586,355,Le Journal d'un Gars,Jeunesse,2026-01-27,2026-01-31,21,rendu,Casablanca,
31852,51,1129,Le Capital,Essai,2024-06-03,2024-06-05,14,rendu,Tanger,4.5
31853,730,940,Dune,Science-Fiction,2024-09-25,2024-10-05,30,rendu,Rabat,4.1
31854,576,961,Asterix - Tome 5,BD,2023-03-10,2023-03-16,21,rendu,Fes,3.4
31855,214,372,Les Enquetes d'Hercule Poirot,Policier,2024-12-10,2024-12-13,7,rendu,Marrakech,3.8
31856,263,604,Sapiens,Histoire,2023-07-20,2023-07-22,14,rendu,Casablanca,
31857,318,1000,Sherlock Holmes,Policier,2024-06-01,2024-06-04,21,rendu,Marrakech,1.9
31858,484,278,La Deuxieme Guerre Mondiale,Histoire,2025-04-10,2025-04-15,7,rendu,Marrakech,4.7
31859,20,853,Ibn Battuta - Tome 5,Biographie,2025-09-03,2025-09-22,14,rendu_en_retard,Rabat,2.3
31860,405,1083,Lucky Luke,BD,2025-09-19,2025-09-24,7,rendu,Oujda,
31861,497,1116,Sherlock Holmes,Policier,2023-11-21,2023-11-24,7,rendu,Marrakech,1.7
31862,730,115,Sherlock Holmes,Policier,2026-02-09,2026-02-16,7,rendu,Rabat,4.0
31863,213,286,Le Journal d'un Gars,Jeunesse,2025-03-25,2025-04-12,30,rendu,Rabat,2.5
31864,298,887,Lucky Luke - Tome 1,BD,2026-04-04,2026-04-09,14,rendu,Oujda,
31865,318,251,Clean Code - Tome 2,Informatique,2023-08-08,2023-08-09,30,rendu,Rabat,3.6
31866,625,40,Nelson Mandela,Biographie,2023-07-18,2023-08-17,30,rendu,Agadir,3.2
31867,238,624,Le Monde de Narnia - Tome 3,Jeunesse,2023-08-22,2023-08-27,30,rendu,Meknes,
31868,425,687,Harry Potter - Tome 5,Jeunesse,2023-04-26,2023-05-06,21,rendu,Tanger,
31869,303,1027,Une Histoire du Maroc - Tome 5,Histoire,2025-09-08,2025-09-25,30,rendu,Agadir,
31870,132,9,Charlie et la Chocolaterie,Jeunesse,2024-10-20,2024-10-28,21,rendu,Marrakech,
31871,323,202,Le Cimetiere Marin - Tome 3,Poesie,2023-11-22,2023-12-05,14,rendu,Tanger,4.9
31872,325,267,Le Journal d'un Gars - Tome 3,Jeunesse,2024-03-25,2024-03-29,7,rendu,Fes,
31873,482,460,Sapiens,Histoire,2023-09-13,2023-09-18,30,rendu,Marrakech,
31874,476,743,L'Empire Ottoman - Tome 5,Histoire,2025-11-22,2025-12-06,14,rendu,Meknes,2.5
31875,611,133,Discours de la Methode,Essai,2023-08-31,2023-09-25,30,rendu,Rabat,
31876,563,958,Maigret - Tome 3,Policier,2023-07-21,2023-08-21,14,rendu_en_retard,Agadir,
31877,15,652,Asterix,BD,2026-01-10,2026-01-26,30,rendu,Agadir,1.7
31878,42,46,Dune,Science-Fiction,2026-04-19,2026-04-30,14,rendu,Meknes,1.4
31879,789,791,Introduction a Python - Tome 5,Informatique,2026-09-10,,30,en_cours,Oujda,
31880,696,32,Data Engineering 101 - Tome 5,Informatique,2026-08-18,,30,en_cours,Marrakech,
31881,419,963,Les Fleurs du Mal,Poesie,2023-10-15,2023-11-10,30,rendu,Oujda,
31882,476,886,Le Journal d'un Gars,Jeunesse,2026-07-28,2026-08-17,30,rendu,Rabat,4.3
31883,50,104,Leonard de Vinci - Tome 5,Biographie,2025-01-02,2025-01-23,21,rendu,Casablanca,4.2
31884,500,173,Le Cimetiere Marin - Tome 4,Poesie,2023-05-24,,7,perdu,Tanger,
31885,703,883,Le Petit Prince - Tome 1,Roman,2024-04-11,2024-05-01,30,rendu,Casablanca,
31886,143,1147,1984,Science-Fiction,2026-03-21,2026-03-25,7,rendu,Agadir,
31887,315,791,Introduction a Python - Tome 5,Informatique,2023-10-28,2023-11-07,14,rendu,Rabat,4.5
31888,80,900,Sherlock Holmes,Policier,2024-01-14,2024-02-07,30,rendu,Meknes,4.2
31889,663,725,Sapiens - Tome 4,Histoire,2024-04-18,2024-05-02,14,rendu,Agadir,2.5
31890,365,948,Harry Potter,Jeunesse,2023-07-04,2023-07-06,7,rendu,Rabat,
31891,8,1062,Asterix,BD,2023-09-30,2023-10-08,14,rendu,Meknes,
31892,202,521,La Peste - Tome 4,Roman,2023-09-18,2023-09-25,7,rendu,Meknes,
31893,474,773,Le Petit Prince,Roman,2024-01-14,2024-01-18,7,rendu,Meknes,
31894,525,83,Introduction a Python,Informatique,2023-08-15,2023-08-30,30,rendu,Oujda,3.7
31895,373,870,Les Miserables,Roman,2025-03-26,2025-04-06,30,rendu,Fes,3.7
31896,764,956,Histoire de l'Islam - Tome 1,Histoire,2026-05-04,2026-05-09,7,rendu,Oujda,4.8
31897,300,427,Introduction a Python,Informatique,2025-03-16,2025-03-20,30,rendu,Rabat,
31898,718,1060,Le Nom de la Rose - Tome 3,Policier,2026-01-10,2026-01-29,30,rendu,Fes,
31899,199,796,Les Enquetes d'Hercule Poirot - Tome 2,Policier,2023-02-16,2023-02-22,14,rendu,Fes,
31900,305,382,Einstein - Tome 5,Biographie,2024-03-13,2024-03-18,7,rendu,Casablanca,
31901,568,1166,Leonard de Vinci - Tome 1,Biographie,2026-08-04,2026-08-07,21,rendu,Marrakech,
31902,700,728,Les Schtroumpfs,BD,2023-05-27,2023-06-04,30,rendu,Fes,
31903,705,580,Tintin,BD,2023-01-12,2023-01-26,7,rendu_en_retard,Casablanca,4.3
31904,256,971,Odes,Poesie,2023-11-26,2023-12-08,14,rendu,Fes,
31905,135,189,Fahrenheit 451,Science-Fiction,2023-09-05,2023-09-21,14,rendu_en_retard,Oujda,
31906,632,829,Odes,Poesie,2026-01-12,2026-01-27,21,rendu,Rabat,
31907,118,854,Les Fleurs du Mal,Poesie,2024-08-01,2024-08-08,14,rendu,Casablanca,
31908,259,877,Clean Code - Tome 4,Informatique,2024-10-08,2024-11-06,30,rendu,Tanger,
31909,76,551,Steve Jobs,Biographie,2023-08-23,2023-08-29,21,rendu,Rabat,
31910,632,1048,Le Monde de Narnia,Jeunesse,2025-02-24,2025-03-02,14,rendu,Marrakech,
31911,493,329,Maigret,Policier,2026-05-25,2026-05-28,7,rendu,Marrakech,
31912,604,234,Tintin,BD,2026-07-14,2026-07-21,7,rendu,Meknes,
31913,211,1118,Clean Code,Informatique,2025-02-18,2025-02-25,7,rendu,Oujda,
31914,500,443,Millenium,Policier,2025-10-01,2025-10-10,30,rendu,Fes,
31915,633,745,Ainsi Parlait Zarathoustra - Tome 4,Essai,2025-11-07,2025-11-16,14,rendu,Tanger,2.9
31916,616,937,Le Cimetiere Marin,Poesie,2023-10-04,2023-10-21,30,rendu,Agadir,
31917,514,18,Millenium,Policier,2024-05-25,2024-06-01,21,rendu,Oujda,
31918,10,93,La Peste,Roman,2025-01-12,2025-02-17,21,rendu_en_retard,Tanger,
31919,99,390,Le Monde de Narnia,Jeunesse,2024-01-02,2024-01-12,14,rendu,Marrakech,4.9
31920,370,676,Histoire de l'Islam,Histoire,2023-12-04,2023-12-23,30,rendu,Rabat,1.2
31921,359,840,Millenium - Tome 1,Policier,2026-08-16,,30,en_cours,Oujda,
31922,797,943,Charlie et la Chocolaterie - Tome 4,Jeunesse,2024-05-30,2024-06-08,14,rendu,Oujda,
31923,342,491,L'Art de la Guerre - Tome 2,Essai,2024-09-15,2024-09-28,7,rendu_en_retard,Agadir,4.6
31924,693,453,La Planete des Singes,Science-Fiction,2026-06-10,2026-06-28,30,rendu,Casablanca,4.9
31925,406,1028,Le Capital,Essai,2024-03-16,2024-03-23,7,rendu,Rabat,
31926,252,1008,Matilda,Jeunesse,2024-08-01,2024-08-15,14,rendu,Casablanca,
31927,361,337,Sherlock Holmes,Policier,2023-05-16,2023-06-06,30,rendu,Oujda,3.0
31928,141,318,Introduction a Python,Informatique,2024-07-04,2024-07-15,30,rendu,Agadir,3.1
31929,370,734,Sapiens,Histoire,2026-01-20,2026-01-27,7,rendu,Casablanca,2.5
31930,402,2,Harry Potter - Tome 5,Jeunesse,2023-08-21,2023-09-18,30,rendu,Fes,
31931,352,81,SQL pour les Nuls,Informatique,2025-07-20,2025-07-30,30,rendu,Marrakech,3.5
31932,279,1032,Sherlock Holmes,Policier,2025-01-24,2025-02-06,14,rendu,Tanger,3.2
31933,643,1076,Le Capital,Essai,2025-07-28,2025-08-02,21,rendu,Agadir,
31934,644,924,Le Journal d'un Gars,Jeunesse,2026-03-06,2026-03-07,7,rendu,Meknes,
31935,106,706,Charlie et la Chocolaterie - Tome 1,Jeunesse,2026-01-27,2026-02-04,14,rendu,Fes,
31936,118,370,Le Pragmatic Programmer - Tome 3,Informatique,2025-05-27,,30,perdu,Tanger,
31937,627,338,La Planete des Singes,Science-Fiction,2025-08-11,2025-08-27,21,rendu,Tanger,3.8
31938,279,465,Alcools,Poesie,2024-01-18,2024-01-21,7,rendu,Meknes,
31939,195,271,Nelson Mandela,Biographie,2025-12-05,2025-12-06,21,rendu,Rabat,
31940,32,123,Les Enquetes d'Hercule Poirot,Policier,2025-12-25,2026-01-15,30,rendu,Marrakech,2.2
31941,347,8,Le Contrat Social,Essai,2024-05-11,2024-05-22,30,rendu,Agadir,3.1
31942,642,104,Leonard de Vinci - Tome 5,Biographie,2023-06-25,2023-07-14,21,rendu,Tanger,2.5
31943,579,3,Dune,Science-Fiction,2024-02-05,2024-02-06,30,rendu,Fes,
31944,196,990,Le Contrat Social - Tome 2,Essai,2025-01-25,2025-01-28,21,rendu,Oujda,1.2
31945,446,571,Blake et Mortimer,BD,2025-03-13,2025-03-28,21,rendu,Marrakech,3.5
31946,311,596,Blake et Mortimer,BD,2024-08-01,2024-08-15,14,rendu,Agadir,4.7
31947,793,73,Blake et Mortimer,BD,2023-11-04,2023-11-12,14,rendu,Meknes,
31948,17,321,Asterix,BD,2025-10-14,2025-10-28,21,rendu,Casablanca,1.9
31949,569,100,Les Miserables,Roman,2023-10-20,2023-11-03,21,rendu,Casablanca,1.0
31950,186,304,Histoire de l'Islam - Tome 5,Histoire,2024-07-22,2024-07-24,21,rendu,Oujda,2.9
31951,357,104,Leonard de Vinci - Tome 5,Biographie,2024-11-28,2024-12-17,21,rendu,Meknes,1.8
31952,103,543,Ibn Battuta,Biographie,2023-07-27,2023-08-08,14,rendu,Tanger,
31953,202,1031,Les Fleurs du Mal - Tome 2,Poesie,2026-02-20,2026-02-23,30,rendu,Marrakech,
31954,40,1121,Tintin - Tome 4,BD,2024-12-07,,14,perdu,Casablanca,
31955,660,1180,Leonard de Vinci,Biographie,2023-06-27,2023-07-02,14,rendu,Casablanca,
31956,87,440,1984,Science-Fiction,2025-01-07,2025-01-12,7,rendu,Agadir,
31957,452,280,Lucky Luke,BD,2023-07-10,2023-07-17,7,rendu,Meknes,3.3
31958,637,641,Nelson Mandela,Biographie,2025-10-07,2025-10-11,30,rendu,Marrakech,
31959,144,28,Ainsi Parlait Zarathoustra,Essai,2024-08-14,2024-09-04,21,rendu,Marrakech,
31960,155,484,Einstein,Biographie,2024-07-09,2024-07-13,7,rendu,Tanger,3.7
31961,273,506,Alcools - Tome 3,Poesie,2025-04-14,2025-04-21,7,rendu,Meknes,4.5
31962,687,123,Les Enquetes d'Hercule Poirot,Policier,2025-01-03,2025-02-05,21,rendu_en_retard,Oujda,
31963,18,101,Les Schtroumpfs - Tome 5,BD,2026-03-01,,14,perdu,Tanger,
31964,790,785,Tintin,BD,2026-04-20,2026-05-08,21,rendu,Marrakech,4.4
31965,572,654,Blake et Mortimer - Tome 3,BD,2025-01-27,2025-02-05,21,rendu,Meknes,
31966,685,154,Nelson Mandela,Biographie,2026-04-24,2026-04-25,30,rendu,Rabat,3.2
31967,109,104,Leonard de Vinci - Tome 5,Biographie,2025-09-22,2025-10-11,21,rendu,Oujda,2.1
31968,390,81,SQL pour les Nuls,Informatique,2023-06-05,2023-07-04,21,rendu_en_retard,Casablanca,
31969,450,1110,Blake et Mortimer,BD,2024-09-10,,14,perdu,Meknes,
31970,723,161,Le Capital,Essai,2024-02-09,2024-02-11,14,rendu,Casablanca,
31971,467,822,L'Etranger,Roman,2024-08-16,2024-08-18,14,rendu,Marrakech,
31972,785,475,Le Contrat Social - Tome 4,Essai,2023-01-01,2023-01-12,21,rendu,Casablanca,
31973,562,679,Le Capital - Tome 2,Essai,2026-05-21,2026-06-06,21,rendu,Casablanca,4.6
31974,361,975,Madame Bovary - Tome 2,Roman,2025-03-06,2025-03-13,7,rendu,Marrakech,
31975,625,1161,Le Contrat Social,Essai,2023-08-24,2023-08-31,14,rendu,Casablanca,2.2
31976,31,777,Fahrenheit 451 - Tome 5,Science-Fiction,2026-07-30,2026-08-04,7,rendu,Fes,2.9
31977,598,126,Einstein,Biographie,2024-09-10,2024-09-14,7,rendu,Meknes,
31978,201,453,La Planete des Singes,Science-Fiction,2024-02-14,2024-02-15,7,rendu,Rabat,
31979,403,842,Einstein,Biographie,2024-02-03,2024-03-11,30,rendu_en_retard,Casablanca,
31980,397,342,La Deuxieme Guerre Mondiale,Histoire,2024-10-08,2024-10-26,21,rendu,Oujda,
31981,186,49,Blake et Mortimer,BD,2025-05-26,2025-06-08,30,rendu,Rabat,
31982,357,1103,Le Petit Prince - Tome 5,Roman,2023-04-07,2023-04-08,14,rendu,Rabat,2.8
31983,796,617,Asterix,BD,2023-08-01,2023-08-07,7,rendu,Casablanca,
31984,149,318,Introduction a Python,Informatique,2024-08-24,2024-09-10,21,rendu,Oujda,
31985,553,910,Les Miserables,Roman,2024-10-14,2024-10-27,14,rendu,Tanger,
31986,437,1079,Data Engineering 101,Informatique,2024-12-13,2024-12-19,7,rendu,Fes,1.8
31987,631,560,Data Engineering 101,Informatique,2024-06-03,2024-06-11,14,rendu,Tanger,3.0
31988,576,1032,Sherlock Holmes,Policier,2026-03-23,2026-03-27,30,rendu,Meknes,
31989,661,280,Lucky Luke,BD,2026-09-05,2026-10-03,30,rendu,Rabat,
31990,608,623,Odes,Poesie,2026-08-11,2026-09-02,30,rendu,Tanger,
31991,405,700,L'Art de la Guerre,Essai,2023-04-13,2023-04-28,21,rendu,Agadir,2.2
31992,644,1086,Blake et Mortimer,BD,2023-08-10,2023-09-25,30,rendu_en_retard,Tanger,
31993,489,112,Harry Potter - Tome 4,Jeunesse,2024-03-08,2024-03-12,21,rendu,Casablanca,4.1
31994,217,269,Fondation - Tome 2,Science-Fiction,2025-01-21,2025-01-28,14,rendu,Rabat,
31995,340,225,Le Nom de la Rose - Tome 3,Policier,2023-03-28,,21,perdu,Oujda,
31996,473,731,L'Empire Ottoman,Histoire,2025-08-14,2025-08-21,21,rendu,Meknes,
31997,315,64,1984 - Tome 5,Science-Fiction,2025-12-07,2025-12-21,30,rendu,Oujda,4.7
31998,381,259,L'Art de la Guerre,Essai,2024-07-26,2024-07-27,14,rendu,Fes,
31999,772,117,Le Nom de la Rose - Tome 3,Policier,2023-04-22,2023-04-27,14,rendu,Tanger,
32000,513,747,Dune,Science-Fiction,2026-06-07,2026-06-13,14,rendu,Agadir,
32001,73,772,Le Nom de la Rose,Policier,2025-05-25,2025-06-15,21,rendu,Marrakech,
32002,783,456,Alcools - Tome 2,Poesie,2023-11-29,2023-12-28,21,rendu_en_retard,Marrakech,3.1
32003,728,1043,L'Empire Ottoman,Histoire,2023-05-06,2023-05-15,14,rendu,Marrakech,
32004,752,1097,Fondation,Science-Fiction,2023-05-12,2023-05-23,14,rendu,Rabat,2.2
32005,612,298,Steve Jobs - Tome 2,Biographie,2026-08-20,2026-08-23,21,rendu,Fes,
32006,576,1093,Blake et Mortimer,BD,2023-08-14,2023-09-13,30,rendu,Casablanca,
32007,326,77,La Peste,Roman,2026-07-09,,21,perdu,Casablanca,
32008,753,64,1984 - Tome 5,Science-Fiction,2023-08-09,2023-08-17,30,rendu,Oujda,
32009,11,547,Sapiens,Histoire,2025-08-19,2025-08-22,7,rendu,Tanger,
32010,673,644,Les Enquetes d'Hercule Poirot,Policier,2023-10-13,2023-11-03,21,rendu,Rabat,
32011,674,686,Discours de la Methode,Essai,2026-02-02,2026-02-05,7,rendu,Oujda,
32012,367,1063,Fahrenheit 451 - Tome 5,Science-Fiction,2023-05-11,2023-05-22,14,rendu,Oujda,
32013,787,574,L'Empire Ottoman,Histoire,2025-08-18,2025-08-20,30,rendu,Oujda,
32014,471,798,Ibn Battuta - Tome 2,Biographie,2025-06-24,2025-06-30,7,rendu,Agadir,1.8
32015,445,907,Tintin,BD,2026-06-12,2026-07-31,30,rendu_en_retard,Oujda,
32016,617,1137,L'Art de la Guerre,Essai,2025-02-03,2025-02-17,21,rendu,Agadir,
32017,559,710,Les Miserables,Roman,2026-04-08,2026-04-09,30,rendu,Rabat,2.9
32018,148,1080,1984,Science-Fiction,2024-12-07,2024-12-22,30,rendu,Rabat,
32019,77,4,Les Miserables - Tome 5,Roman,2026-09-09,,30,en_cours,Fes,
32020,269,301,Le Cimetiere Marin - Tome 1,Poesie,2024-03-14,2024-03-17,7,rendu,Agadir,
32021,657,683,Ibn Battuta,Biographie,2026-04-28,2026-05-19,7,rendu_en_retard,Rabat,
32022,176,412,Discours de la Methode - Tome 3,Essai,2025-07-08,2025-07-13,30,rendu,Tanger,3.9
32023,21,544,Introduction a Python - Tome 1,Informatique,2023-07-25,2023-08-08,14,rendu,Casablanca,
32024,42,143,Matilda,Jeunesse,2024-04-25,2024-04-28,21,rendu,Fes,
32025,477,1161,Le Contrat Social,Essai,2023-07-08,2023-08-04,30,rendu,Marrakech,
32026,536,293,Le Petit Prince,Roman,2024-01-23,2024-02-03,14,rendu,Rabat,4.6
32027,744,636,Le Petit Prince,Roman,2024-05-07,2024-05-15,21,rendu,Casablanca,
32028,387,145,L'Etranger,Roman,2024-12-16,2025-01-24,21,rendu_en_retard,Casablanca,1.8
32029,389,121,La Deuxieme Guerre Mondiale,Histoire,2023-11-25,2023-12-02,21,rendu,Meknes,2.3
32030,463,224,Les Schtroumpfs,BD,2025-02-19,,7,perdu,Casablanca,
32031,340,982,1984 - Tome 2,Science-Fiction,2026-05-23,2026-06-03,14,rendu,Meknes,3.3
32032,593,80,Le Capital - Tome 2,Essai,2023-05-29,2023-06-02,30,rendu,Oujda,1.3
32033,23,45,Le Monde de Narnia - Tome 1,Jeunesse,2023-11-29,2023-11-30,7,rendu,Tanger,
32034,470,809,Maigret,Policier,2023-05-16,2023-05-21,7,rendu,Agadir,
32035,212,805,Steve Jobs,Biographie,2024-09-19,2024-09-24,21,rendu,Marrakech,
32036,696,120,Fahrenheit 451,Science-Fiction,2023-07-04,2023-07-10,7,rendu,Rabat,
32037,222,111,L'Art de la Guerre - Tome 4,Essai,2023-07-03,2023-07-06,7,rendu,Oujda,3.5
32038,630,587,Clean Code - Tome 4,Informatique,2026-07-29,2026-08-01,7,rendu,Marrakech,1.7
32039,404,509,Ainsi Parlait Zarathoustra,Essai,2025-10-09,2025-10-25,21,rendu,Tanger,1.8
